date,commit,branch,test,mean_ms,min_ms,max_ms,stddev_ms,median_ms,p95_ms,p99_ms,rounds,ratio,error_count,error_rate
2026-05-06 12:30:20,f52dd66,main,conc/preview_spokes/N8,122.975,116.4,127.234,4.427,123.725,126.622,126.622,8,3.0474,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/stl_bare/N2,56.515,54.124,58.906,3.381,54.124,54.124,54.124,2,1.2081,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/stl_bare/N4,98.599,90.309,105.973,6.713,96.639,101.474,101.474,4,2.1076,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/stl_bare/N8,226.047,210.419,244.639,12.269,222.802,238.486,238.486,8,4.8319,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/stl_spokes/N2,54.111,45.238,62.985,12.55,45.238,45.238,45.238,2,0.8135,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/stl_spokes/N4,103.927,97.541,110.574,5.62,101.588,106.003,106.003,4,1.5624,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/stl_spokes/N8,199.432,159.87,223.761,19.814,198.047,218.974,218.974,8,2.9982,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/flange_top/N2,16.422,14.072,18.771,3.323,14.072,14.072,14.072,2,0.8017,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/flange_top/N4,30.813,23.539,37.856,6.115,28.732,33.126,33.126,4,1.5042,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/flange_top/N8,51.615,33.4,69.542,12.671,49.094,64.398,64.398,8,2.5197,0,0.0
2026-05-06 12:30:24,f52dd66,main,conc/heavy_preview/N2,95.611,92.776,98.446,4.01,92.776,92.776,92.776,2,1.0337,0,0.0
2026-05-06 12:30:24,f52dd66,main,conc/heavy_preview/N4,156.703,153.306,161.024,3.335,155.076,157.407,157.407,4,1.6942,0,0.0
2026-05-06 12:30:24,f52dd66,main,conc/heavy_preview/N8,353.725,334.78,361.672,10.051,358.819,360.546,360.546,8,3.8243,0,0.0
2026-05-06 12:30:24,f52dd66,main,conc/heavy_stl/N2,195.295,193.072,197.517,3.143,193.072,193.072,193.072,2,1.3559,0,0.0
2026-05-06 12:30:24,f52dd66,main,conc/heavy_stl/N4,321.655,312.714,330.276,7.655,318.54,325.091,325.091,4,2.2332,0,0.0
2026-05-06 12:30:24,f52dd66,main,conc/heavy_stl/N8,690.417,654.856,710.131,17.883,686.758,705.195,705.195,8,4.7935,0,0.0
2026-05-15 11:03:39,80eeb0a,main,test_svg_small,0.928,0.716,3.11,0.366,0.766,1.578,2.581,759,,,
2026-05-15 11:03:39,80eeb0a,main,test_svg_medium,1.739,1.407,4.445,0.488,1.523,2.758,3.71,546,,,
2026-05-15 11:03:39,80eeb0a,main,test_svg_medium_with_spokes,2.306,1.467,15.348,1.569,1.861,3.777,10.14,328,,,
2026-05-15 11:03:39,80eeb0a,main,test_dxf_small,10.712,8.104,26.035,2.516,10.223,14.151,15.017,77,,,
2026-05-15 11:03:39,80eeb0a,main,test_dxf_medium,16.288,12.547,56.463,5.302,15.576,17.337,19.571,62,,,
2026-05-15 11:03:39,80eeb0a,main,test_dxf_medium_with_spokes,16.876,13.535,56.925,5.239,16.026,19.184,20.829,65,,,
2026-05-15 11:03:39,80eeb0a,main,test_stl_small,23.634,21.775,24.803,1.628,24.323,24.323,24.323,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_stl_medium,35.554,34.084,36.599,1.31,35.98,35.98,35.98,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_stl_large,66.852,64.508,69.291,2.393,66.756,66.756,66.756,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_stl_medium_with_hub,117.235,103.969,143.755,22.967,103.982,103.982,103.982,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_stl_medium_with_spokes,234.646,229.935,237.453,4.105,236.55,236.55,236.55,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_stl_medium_hub_and_spokes,390.547,376.284,412.976,19.662,382.381,382.381,382.381,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_preview_small,13.453,12.302,14.462,1.087,13.595,13.595,13.595,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_preview_medium,25.324,24.784,25.767,0.498,25.421,25.421,25.421,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_preview_medium_with_spokes,194.404,186.837,200.64,6.997,195.734,195.734,195.734,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_flange_3dprint_top,1.842,1.554,2.036,0.255,1.936,1.936,1.936,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_flange_3dprint_bottom,2.103,1.559,2.506,0.489,2.246,2.246,2.246,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_flange_3dprint_with_spokes,1.695,1.567,1.912,0.189,1.606,1.606,1.606,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_flange_metal_top,10.955,9.607,12.01,1.228,11.247,11.247,11.247,3,,,
2026-05-15 11:03:39,80eeb0a,main,test_flange_metal_bottom,9.064,7.159,10.07,1.651,9.965,9.965,9.965,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_svg_small,0.91,0.716,4.3,0.345,0.765,1.487,2.496,1017,,,
2026-05-15 11:21:14,80eeb0a,main,test_svg_medium,1.759,1.409,6.405,0.616,1.496,2.886,4.296,581,,,
2026-05-15 11:21:14,80eeb0a,main,test_svg_medium_with_spokes,1.873,1.451,6.246,0.632,1.625,3.201,4.094,447,,,
2026-05-15 11:21:14,80eeb0a,main,test_dxf_small,9.675,7.351,17.459,1.904,9.375,13.0,16.701,87,,,
2026-05-15 11:21:14,80eeb0a,main,test_dxf_medium,16.341,12.986,54.415,5.214,15.046,21.037,23.704,68,,,
2026-05-15 11:21:14,80eeb0a,main,test_dxf_medium_with_spokes,16.662,13.704,24.267,2.484,15.895,21.656,24.238,65,,,
2026-05-15 11:21:14,80eeb0a,main,test_stl_small,23.605,22.535,24.902,1.2,23.379,23.379,23.379,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_stl_medium,34.585,32.247,35.857,2.028,35.653,35.653,35.653,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_stl_large,69.514,64.237,74.164,4.993,70.142,70.142,70.142,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_stl_medium_with_hub,104.1,101.704,106.354,2.328,104.243,104.243,104.243,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_stl_medium_with_spokes,262.594,250.316,270.22,10.737,267.245,267.245,267.245,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_stl_medium_hub_and_spokes,390.521,384.56,399.404,7.841,387.598,387.598,387.598,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_preview_small,14.152,13.941,14.266,0.183,14.25,14.25,14.25,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_preview_medium,27.389,25.924,30.075,2.33,26.168,26.168,26.168,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_preview_medium_with_spokes,192.419,189.073,197.346,4.357,190.838,190.838,190.838,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_flange_3dprint_top,1.475,1.363,1.621,0.132,1.44,1.44,1.44,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_flange_3dprint_bottom,2.205,1.591,2.834,0.622,2.188,2.188,2.188,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_flange_3dprint_with_spokes,1.483,1.39,1.547,0.082,1.511,1.511,1.511,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_flange_metal_top,9.675,8.529,11.953,1.973,8.544,8.544,8.544,3,,,
2026-05-15 11:21:14,80eeb0a,main,test_flange_metal_bottom,8.54,7.546,9.056,0.861,9.017,9.017,9.017,3,,,
2026-05-15 11:21:20,80eeb0a,main,conc/svg_bare/N2,18.449,16.255,20.642,3.103,16.255,16.255,16.255,2,0.5925,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/svg_bare/N4,31.934,20.632,40.771,8.759,29.903,36.431,36.431,4,1.0256,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/svg_bare/N8,43.421,16.091,66.784,16.863,41.35,59.815,59.815,8,1.3945,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/dxf_bare/N2,67.256,62.558,71.955,6.645,62.558,62.558,62.558,2,1.4512,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/dxf_bare/N4,81.098,71.278,91.477,8.669,77.57,84.068,84.068,4,1.7499,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/dxf_bare/N8,215.853,194.225,234.995,14.116,212.915,230.211,230.211,8,4.6575,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/svg_spokes/N2,16.152,12.326,19.979,5.411,12.326,12.326,12.326,2,0.5631,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/svg_spokes/N4,25.641,18.297,34.314,7.259,21.232,28.721,28.721,4,0.8939,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/svg_spokes/N8,47.495,16.966,70.825,17.687,45.807,63.916,63.916,8,1.6558,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/preview_bare/N2,57.71,57.576,57.843,0.189,57.576,57.576,57.576,2,1.045,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/preview_bare/N4,72.903,70.263,74.562,2.02,72.384,74.401,74.401,4,1.3202,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/preview_bare/N8,138.432,131.558,146.835,5.089,135.841,143.56,143.56,8,2.5068,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/preview_spokes/N2,48.472,44.661,52.284,5.391,44.661,44.661,44.661,2,1.1267,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/preview_spokes/N4,84.929,75.879,109.515,16.402,77.095,77.225,77.225,4,1.974,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/preview_spokes/N8,135.716,121.604,144.569,9.873,138.268,144.209,144.209,8,3.1545,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/stl_bare/N2,66.649,53.325,79.972,18.842,53.325,53.325,53.325,2,1.2078,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/stl_bare/N4,134.891,125.877,144.163,7.705,132.433,137.09,137.09,4,2.4445,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/stl_bare/N8,238.883,168.739,271.275,31.995,240.607,264.13,264.13,8,4.329,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/stl_spokes/N2,68.534,65.535,71.534,4.242,65.535,65.535,65.535,2,1.0902,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/stl_spokes/N4,127.987,114.678,140.367,10.915,124.806,132.096,132.096,4,2.0359,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/stl_spokes/N8,271.847,210.89,304.008,31.804,277.588,299.193,299.193,8,4.3243,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/flange_top/N2,19.718,16.591,22.846,4.423,16.591,16.591,16.591,2,0.6342,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/flange_top/N4,32.2,21.312,41.946,8.813,29.703,35.84,35.84,4,1.0357,0,0.0
2026-05-15 11:21:20,80eeb0a,main,conc/flange_top/N8,59.29,37.672,81.845,15.476,55.586,75.055,75.055,8,1.907,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/svg_bare/N2,22.765,14.248,31.282,12.045,14.248,14.248,14.248,2,0.8036,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/svg_bare/N4,25.947,17.122,33.724,7.077,24.089,28.852,28.852,4,0.9159,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/svg_bare/N8,47.065,21.886,71.865,15.807,44.34,58.752,58.752,8,1.6613,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/dxf_bare/N2,50.244,47.532,52.956,3.835,47.532,47.532,47.532,2,1.1247,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/dxf_bare/N4,93.754,85.945,103.752,7.571,90.583,94.738,94.738,4,2.0987,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/dxf_bare/N8,159.481,113.754,188.693,22.635,157.495,177.544,177.544,8,3.5699,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/svg_spokes/N2,15.637,13.287,17.987,3.323,13.287,13.287,13.287,2,0.4881,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/svg_spokes/N4,30.261,20.472,39.593,8.144,27.664,33.315,33.315,4,0.9445,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/svg_spokes/N8,43.577,24.726,62.567,13.946,40.582,59.1,59.1,8,1.3601,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/preview_bare/N2,52.907,39.353,66.46,19.168,39.353,39.353,39.353,2,1.1397,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/preview_bare/N4,77.403,69.832,97.654,13.514,70.932,71.193,71.193,4,1.6674,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/preview_bare/N8,129.883,124.424,134.405,3.94,130.705,133.507,133.507,8,2.798,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/preview_spokes/N2,38.116,37.9,38.333,0.307,37.9,37.9,37.9,2,0.7121,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/preview_spokes/N4,67.877,63.18,71.449,3.68,66.833,70.047,70.047,4,1.268,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/preview_spokes/N8,127.45,118.232,133.18,5.426,127.258,133.021,133.021,8,2.3809,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/stl_bare/N2,71.296,68.52,74.072,3.925,68.52,68.52,68.52,2,1.0785,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/stl_bare/N4,129.789,121.893,138.91,7.344,126.391,131.961,131.961,4,1.9633,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/stl_bare/N8,247.484,217.509,269.897,17.321,245.665,264.867,264.867,8,3.7437,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/stl_spokes/N2,66.768,63.986,69.549,3.934,63.986,63.986,63.986,2,1.058,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/stl_spokes/N4,125.383,100.156,140.077,17.399,130.193,131.107,131.107,4,1.9868,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/stl_spokes/N8,242.28,219.266,264.419,15.736,238.602,257.322,257.322,8,3.8392,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/flange_top/N2,21.757,15.671,27.843,8.607,15.671,15.671,15.671,2,0.8118,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/flange_top/N4,35.38,26.22,45.055,8.058,32.194,38.049,38.049,4,1.3201,0,0.0
2026-05-15 11:21:34,80eeb0a,main,conc/flange_top/N8,57.224,32.723,84.43,18.314,51.683,76.866,76.866,8,2.1351,0,0.0
2026-05-15 11:21:39,80eeb0a,main,conc/heavy_preview/N2,121.532,116.104,126.96,7.677,116.104,116.104,116.104,2,1.1295,0,0.0
2026-05-15 11:21:39,80eeb0a,main,conc/heavy_preview/N4,191.692,187.23,195.915,3.99,189.576,194.047,194.047,4,1.7816,0,0.0
2026-05-15 11:21:39,80eeb0a,main,conc/heavy_preview/N8,352.56,326.151,370.75,14.046,355.712,362.231,362.231,8,3.2767,0,0.0
2026-05-15 11:21:39,80eeb0a,main,conc/heavy_stl/N2,229.484,226.651,232.317,4.006,226.651,226.651,226.651,2,1.3191,0,0.0
2026-05-15 11:21:39,80eeb0a,main,conc/heavy_stl/N4,423.263,405.031,436.952,14.048,419.969,431.099,431.099,4,2.4331,0,0.0
2026-05-15 11:21:39,80eeb0a,main,conc/heavy_stl/N8,790.785,767.561,814.613,15.629,787.388,806.349,806.349,8,4.5457,0,0.0
2026-05-22 10:22:45,429fb47,main,test_svg_small,0.766,0.717,1.174,0.05,0.752,0.85,1.004,1087,,,
2026-05-22 10:22:45,429fb47,main,test_svg_medium,1.485,1.397,2.281,0.139,1.445,1.729,2.203,647,,,
2026-05-22 10:22:45,429fb47,main,test_svg_medium_with_spokes,1.572,1.446,2.309,0.184,1.511,2.063,2.282,656,,,
2026-05-22 10:22:45,429fb47,main,test_dxf_small,7.359,6.844,10.119,0.512,7.189,8.171,8.913,123,,,
2026-05-22 10:22:45,429fb47,main,test_dxf_medium,12.743,11.172,44.835,4.692,11.728,15.76,38.73,85,,,
2026-05-22 10:22:45,429fb47,main,test_dxf_medium_with_spokes,13.599,11.98,42.33,3.934,12.697,15.372,21.392,65,,,
2026-05-22 10:22:45,429fb47,main,test_stl_small,24.255,23.924,24.699,0.4,24.141,24.141,24.141,3,,,
2026-05-22 10:22:45,429fb47,main,test_stl_medium,34.471,33.791,34.979,0.613,34.643,34.643,34.643,3,,,
2026-05-22 10:22:45,429fb47,main,test_stl_large,68.28,63.163,76.796,7.425,64.881,64.881,64.881,3,,,
2026-05-22 10:22:45,429fb47,main,test_stl_medium_with_hub,101.886,91.169,123.047,18.327,91.441,91.441,91.441,3,,,
2026-05-22 10:22:45,429fb47,main,test_stl_medium_with_spokes,182.83,180.495,185.378,2.449,182.617,182.617,182.617,3,,,
2026-05-22 10:22:45,429fb47,main,test_stl_medium_hub_and_spokes,302.467,301.005,303.96,1.478,302.436,302.436,302.436,3,,,
2026-05-22 10:22:45,429fb47,main,test_preview_small,11.748,11.333,12.528,0.676,11.384,11.384,11.384,3,,,
2026-05-22 10:22:45,429fb47,main,test_preview_medium,20.29,18.834,22.341,1.827,19.695,19.695,19.695,3,,,
2026-05-22 10:22:45,429fb47,main,test_preview_medium_with_spokes,146.13,144.778,147.987,1.663,145.626,145.626,145.626,3,,,
2026-05-22 10:22:45,429fb47,main,test_flange_3dprint_top,2.24,1.45,3.383,1.014,1.885,1.885,1.885,3,,,
2026-05-22 10:22:45,429fb47,main,test_flange_3dprint_bottom,8.719,8.615,8.824,0.104,8.717,8.717,8.717,3,,,
2026-05-22 10:22:45,429fb47,main,test_flange_3dprint_with_spokes,1.385,1.323,1.452,0.065,1.38,1.38,1.38,3,,,
2026-05-22 10:22:45,429fb47,main,test_flange_metal_top,8.232,8.062,8.396,0.167,8.238,8.238,8.238,3,,,
2026-05-22 10:22:45,429fb47,main,test_flange_metal_bottom,20.252,19.384,21.852,1.388,19.52,19.52,19.52,3,,,
2026-05-22 10:23:02,429fb47,main,conc/svg_bare/N2,11.46,9.237,13.684,3.144,9.237,9.237,9.237,2,0.6202,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/svg_bare/N4,18.317,11.589,25.673,6.018,15.872,20.133,20.133,4,0.9913,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/svg_bare/N8,32.651,18.0,47.921,10.536,30.542,43.372,43.372,8,1.7671,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/dxf_bare/N2,39.411,36.791,42.031,3.705,36.791,36.791,36.791,2,1.1693,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/dxf_bare/N4,65.893,58.911,72.903,6.024,63.537,68.224,68.224,4,1.955,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/dxf_bare/N8,122.159,101.394,138.712,12.436,120.7,134.622,134.622,8,3.6244,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/svg_spokes/N2,10.708,8.613,12.802,2.962,8.613,8.613,8.613,2,0.647,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/svg_spokes/N4,18.648,11.691,25.417,5.916,16.421,21.062,21.062,4,1.1267,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/svg_spokes/N8,32.641,18.669,46.944,10.08,30.453,43.013,43.013,8,1.9722,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/preview_bare/N2,70.029,69.649,70.41,0.538,69.649,69.649,69.649,2,1.624,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/preview_bare/N4,63.404,62.405,64.02,0.695,63.577,63.613,63.613,4,1.4703,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/preview_bare/N8,125.226,120.268,127.907,2.908,125.501,127.506,127.506,8,2.904,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/preview_spokes/N2,69.873,69.689,70.057,0.26,69.689,69.689,69.689,2,1.9158,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/preview_spokes/N4,57.071,54.643,58.257,1.684,57.228,58.158,58.158,4,1.5648,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/preview_spokes/N8,105.456,99.012,108.099,3.117,106.412,107.642,107.642,8,2.8914,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/stl_bare/N2,76.043,73.664,78.421,3.364,73.664,73.664,73.664,2,1.5114,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/stl_bare/N4,125.715,117.675,135.065,7.533,122.118,128.002,128.002,4,2.4986,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/stl_bare/N8,229.451,212.077,245.528,11.593,227.256,241.231,241.231,8,4.5603,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/stl_spokes/N2,65.621,61.949,69.292,5.192,61.949,61.949,61.949,2,1.4513,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/stl_spokes/N4,121.149,113.938,128.269,6.133,118.941,123.449,123.449,4,2.6794,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/stl_spokes/N8,234.519,215.963,259.978,14.085,231.053,244.95,244.95,8,5.1868,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/flange_top/N2,14.853,12.531,17.175,3.283,12.531,12.531,12.531,2,0.7345,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/flange_top/N4,27.52,19.493,35.455,6.939,24.647,30.485,30.485,4,1.3609,0,0.0
2026-05-22 10:23:02,429fb47,main,conc/flange_top/N8,42.095,26.692,56.526,10.467,40.133,52.703,52.703,8,2.0816,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/svg_bare/N2,14.682,11.492,17.873,4.512,11.492,11.492,11.492,2,0.7968,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/svg_bare/N4,22.429,14.141,30.031,6.82,20.24,25.304,25.304,4,1.2172,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/svg_bare/N8,46.774,23.484,71.015,16.957,43.401,63.391,63.391,8,2.5385,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/dxf_bare/N2,44.758,41.499,48.018,4.61,41.499,41.499,41.499,2,1.0669,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/dxf_bare/N4,94.057,85.919,102.497,7.06,91.454,96.358,96.358,4,2.242,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/dxf_bare/N8,157.821,136.945,177.507,14.035,155.464,171.7,171.7,8,3.7619,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/svg_spokes/N2,17.003,13.747,20.258,4.604,13.747,13.747,13.747,2,1.0062,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/svg_spokes/N4,23.767,15.206,31.221,6.84,21.988,26.653,26.653,4,1.4064,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/svg_spokes/N8,43.752,24.278,64.986,14.898,40.606,59.942,59.942,8,2.5891,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/preview_bare/N2,39.185,37.74,40.63,2.043,37.74,37.74,37.74,2,1.1665,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/preview_bare/N4,62.542,60.978,63.411,1.097,62.602,63.178,63.178,4,1.8619,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/preview_bare/N8,114.271,104.196,121.703,5.214,115.068,116.893,116.893,8,3.4018,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/preview_spokes/N2,38.299,37.925,38.673,0.529,37.925,37.925,37.925,2,1.1464,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/preview_spokes/N4,58.584,54.419,60.686,2.908,58.755,60.476,60.476,4,1.7535,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/preview_spokes/N8,155.18,147.5,157.652,3.283,155.924,157.037,157.037,8,4.6448,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/stl_bare/N2,71.781,69.35,74.212,3.438,69.35,69.35,69.35,2,1.4091,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/stl_bare/N4,129.659,122.276,137.137,6.386,127.173,132.052,132.052,4,2.5453,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/stl_bare/N8,225.156,186.661,246.564,19.675,227.17,241.518,241.518,8,4.4199,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/stl_spokes/N2,68.438,66.104,70.771,3.3,66.104,66.104,66.104,2,1.3263,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/stl_spokes/N4,116.607,109.557,123.512,6.033,114.251,119.109,119.109,4,2.2598,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/stl_spokes/N8,222.423,205.137,239.944,11.853,219.94,234.02,234.02,8,4.3104,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/flange_top/N2,15.809,13.39,18.228,3.421,13.39,13.39,13.39,2,0.799,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/flange_top/N4,25.735,18.831,32.564,5.904,23.509,28.037,28.037,4,1.3007,0,0.0
2026-05-22 10:23:21,429fb47,main,conc/flange_top/N8,43.463,27.915,58.785,10.683,41.347,54.261,54.261,8,2.1966,0,0.0
2026-05-22 10:23:25,429fb47,main,conc/heavy_preview/N2,140.857,140.546,141.167,0.439,140.546,140.546,140.546,2,1.3303,0,0.0
2026-05-22 10:23:25,429fb47,main,conc/heavy_preview/N4,231.328,229.817,232.679,1.277,230.79,232.028,232.028,4,2.1848,0,0.0
2026-05-22 10:23:25,429fb47,main,conc/heavy_preview/N8,423.202,405.521,430.538,8.215,422.77,429.719,429.719,8,3.9969,0,0.0
2026-05-22 10:23:25,429fb47,main,conc/heavy_stl/N2,228.534,226.364,230.704,3.068,226.364,226.364,226.364,2,1.4891,0,0.0
2026-05-22 10:23:25,429fb47,main,conc/heavy_stl/N4,362.473,355.764,369.159,5.743,360.335,364.634,364.634,4,2.3619,0,0.0
2026-05-22 10:23:25,429fb47,main,conc/heavy_stl/N8,709.839,692.696,725.564,11.42,707.576,721.555,721.555,8,4.6253,0,0.0
2026-06-09 09:27:04,f162615,main,test_svg_small,0.758,0.702,1.525,0.083,0.734,0.896,1.162,1111,,,
2026-06-09 09:27:04,f162615,main,test_svg_medium,1.458,1.378,4.111,0.172,1.409,1.74,2.18,682,,,
2026-06-09 09:27:04,f162615,main,test_svg_medium_with_spokes,1.53,1.412,4.063,0.214,1.457,2.066,2.355,633,,,
2026-06-09 09:27:04,f162615,main,test_dxf_small,7.494,6.611,40.666,3.025,7.014,8.338,9.457,127,,,
2026-06-09 09:27:04,f162615,main,test_dxf_medium,11.933,10.768,45.183,3.632,11.35,12.806,15.009,89,,,
2026-06-09 09:27:04,f162615,main,test_dxf_medium_with_spokes,13.571,11.633,49.469,5.659,12.417,14.818,47.368,83,,,
2026-06-09 09:27:04,f162615,main,test_stl_small,23.712,23.597,23.929,0.189,23.609,23.609,23.609,3,,,
2026-06-09 09:27:04,f162615,main,test_stl_medium,33.933,33.17,34.982,0.94,33.647,33.647,33.647,3,,,
2026-06-09 09:27:04,f162615,main,test_stl_large,59.454,57.622,60.414,1.587,60.326,60.326,60.326,3,,,
2026-06-09 09:27:04,f162615,main,test_stl_medium_with_hub,87.021,85.627,89.196,1.908,86.24,86.24,86.24,3,,,
2026-06-09 09:27:04,f162615,main,test_stl_medium_with_spokes,171.377,167.064,174.584,3.88,172.485,172.485,172.485,3,,,
2026-06-09 09:27:04,f162615,main,test_stl_medium_hub_and_spokes,304.732,277.556,349.554,39.108,287.087,287.087,287.087,3,,,
